coms_canonical_smiles,act_median_expert_0,class_activity_median_expert_1000_0
C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,11000.0,0
CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,2840.0,0
CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,2255.0,0
CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4C=CCC(=O)[C@@]43C)[C@]1(O)[C@@H](OC(C)=O)C[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,910.0,1
CC(=O)OC[C@]12CC[C@H]3[C@@H](CC=C4CC=CC(=O)[C@@]43C)[C@]1(O)CC[C@@]2(O)[C@@](C)(O)[C@H]1CC(C)=C(C)C(=O)O1,665.0,1
C[C@]12O[C@@](C)(C[C@@H]1O)[C@H]1C(=O)N(c3ccc(C#N)c(I)c3)C(=O)[C@H]12,10.0,1
C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,5000.0,0
CC(C)OC(=O)[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,22.0,1
CN(C(=O)[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12)c1ccccc1,34.0,1
C[C@]12O[C@@](C)(C[C@H]1N)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,60.0,1
CCC(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,23.0,1
CNS(=O)(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,34.0,1
CC(C)NC(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,60.0,1
CN1CCN(OC(=O)N[C@@H]2C[C@]3(C)O[C@]2(C)[C@@H]2C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)[C@@H]23)CC1,6.0,1
C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,20.0,1
C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)c1ccccc1)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,1.0,1
C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)c1ccccc1F)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,10.0,1
C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)c1cccnc1)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,7.0,1
CCS(=O)(=O)N[C@@H]1C[C@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,16.0,1
CCC1CCc2cc3c(C(F)(F)F)cc(=O)[nH]c3cc2N1,14.0,1
CCCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,32.0,1
Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,28.0,1
CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,30.0,1
CCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,35.0,1
CCCCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,67.0,1
CC(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,56.0,1
CC(C)CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,74.0,1
CC(C)(C)CNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,98.0,1
CCC(C)(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,209.0,1
C=CC(C)(C)Nc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,122.0,1
O=c1cc(C(F)(F)F)c2ccc(NC3CCC3)cc2[nH]1,43.0,1
O=c1cc(C(F)(F)F)c2ccc(NC3CCCC3)cc2[nH]1,149.0,1
O=c1cc(C(F)(F)F)c2ccc(NC3CCCCC3)cc2[nH]1,507.0,1
O=c1cc(C(F)(F)F)c2ccc(NCC(F)(F)F)cc2[nH]1,21.0,1
O=c1cc(C(F)(F)F)c2ccc(NCC(F)(F)C(F)(F)F)cc2[nH]1,58.0,1
O=c1cc(C(F)(F)F)c2ccc(NCc3ccccc3)cc2[nH]1,294.0,1
CN(C)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,1160.0,0
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,591.0,1
CCN(CC(F)(F)F)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,42.0,1
CCCN(CC(F)(F)F)c1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,549.0,1
Cc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1N,76.0,1
CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1N,23.0,1
CCCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1N,19.0,1
CCC(C)c1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1N,14.0,1
CCCNc1cc2[nH]c(=O)cc(C(F)(F)F)c2cc1C,674.0,1
Cc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NCC(C)C,301.0,1
CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NC,504.0,1
CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NCC(F)(F)F,216.0,1
O=c1cc(C(F)(F)F)c2ccc(NCC(F)(F)F)cc2o1,50.0,1
O=c1cc(C(F)(F)F)c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc2o1,63.0,1
CCNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,111.0,1
O=c1cc(C(F)(F)F)c2cc(NCC(F)(F)F)ccc2[nH]1,18.0,1
O=c1cc(C(F)(F)F)c2cc(NCC(F)(F)C(F)(F)F)ccc2[nH]1,17.0,1
O=c1cc(C(F)(F)F)c2cc(NC3CCCC3)ccc2[nH]1,42.0,1
CC(C)CNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,22.0,1
CC(C)(C)CNc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,27.0,1
O=c1cc(C(F)(F)F)c2cc(N(Cc3ccccc3)CC(F)(F)F)ccc2[nH]1,10000.0,0
O=c1cc(C(F)(F)F)c2cc(N(Cc3cccs3)CC(F)(F)F)ccc2[nH]1,10000.0,0
CCOC(=O)CN(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,19.0,1
O=C(N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1)C(F)(F)F,4.1,1
O=c1cc(C(F)(F)F)c2cc(N(Cc3ccoc3)CC(F)(F)F)ccc2[nH]1,10000.0,0
CC(=O)C(C)N(CC(F)(F)F)c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,10000.0,0
CCOC(=O)C(CC)Oc1ccc2c(C)cc(=O)oc2c1,5000.0,0
Cc1cc(=O)oc2cc(OCC(=O)C(C)(C)C)ccc12,3760.0,0
Cc1cc(=O)oc2cc(OC(C)C(=O)c3ccccc3)ccc12,5090.0,0
CC(O)(CSc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,710.0,1
CC(O)(CS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3100.0,0
Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)no1,650.0,1
N#Cc1ccc(N2C[C@H]3[C@H]4CC[C@H](C4)[C@@]3(C(N)=O)S2(=O)=O)cc1C(F)(F)F,55.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(=O)NC)cc3)C2=S)cc1C(F)(F)F,92.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(Cl)c(F)c4)CC3)ccnc12,61.0,1
C[C@@]12[C@@H]3C=C[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,30.0,1
Cc1nocc1C(=O)NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1,210.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)cc1,477.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)C2=S)cc1C(F)(F)F,138.0,1
CNC(=O)[C@@]12[C@@H](CN(c3ccc(C#N)c(C(F)(F)F)c3)S1(=O)=O)[C@H]1C[C@H](F)[C@@H]2C1,57.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(OC(=O)CCl)cc3)C2=S)cc1C(F)(F)F,131.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(N)cc3)C2=S)cc1C(F)(F)F,273.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1cccc(F)c1,93.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccon1,740.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(Cl)c4)CC3)ccnc12,67.0,1
C[C@@]12[C@@H]3CC[C@@H](C3O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,385.5,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,194.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1cc[nH]n1,420.0,1
Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)cc1F,68.0,1
N#Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)cc1,261.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,32.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,64.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccc(F)cc1,240.0,1
N#Cc1ccc(N2C[C@H]3[C@H]4CC[C@H](C4)[C@H]3S2(=O)=O)cc1C(F)(F)F,130.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc([N+](=O)[O-])cc3)C2=S)cc1C(F)(F)F,498.0,1
C[C@@]12[C@@H](CN(c3ccc(C#N)c(C(F)(F)F)c3)S1(=O)=O)[C@H]1C[C@H](O)[C@@H]2C1,106.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cccc(F)c4)CC3)ccnc12,19.5,1
CNC(=O)[C@@]12[C@@H]3CC[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,44.0,1
N#Cc1ccc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4ccccc34)CC2)cc1,330.0,1
C[C@@]12[C@@H]3CC[C@@H](C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,73.0,1
O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(C(F)(F)F)c1,5300.0,0
O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(C(F)(F)F)c(F)c1,463.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cc(F)cc(F)c4)CC3)ccnc12,39.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)c(F)c1,170.0,1
Cc1cc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)no1,18.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCN(C)CC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,638.0,1
CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,84.5,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)cc4)CC3)ccnc12,140.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccccc3C)C2=S)cc1C(F)(F)F,258.0,1
Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(F)cccc34)CC2)no1,480.0,1
[C-]#[N+]c1ccc(N2C(=O)C(CCl)(CCl)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,521.0,1
C[C@@]12[C@@H]3CC[C@@H](C3=O)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,67.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(=O)NCCO)cc3)C2=S)cc1C(F)(F)F,732.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)c(Cl)c1,190.0,1
O=C(N[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,45.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(C(F)(F)F)cc3)C2=S)cc1C(F)(F)F,143.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(N)=O)cc3)C2=S)cc1C(F)(F)F,224.0,1
C[C@@]12[C@H]3C[C@H]([C@H](O)C3)[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,430.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,124.0,1
[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(O)cc3)C(C)(C)C2=S)cc1C(F)(F)F,278.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(CF)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,126.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(O)cc3)C2=S)cc1C(F)(F)F,162.0,1
Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4ccccc34)CC2)no1,210.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CO)cc3)C2=S)cc1C(F)(F)F,311.0,1
C[C@@]12[C@@H](CN(c3ccc(C#N)c(C(F)(F)F)c3)S1(=O)=O)[C@H]1C[C@H](F)[C@@H]2C1,91.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccon1,630.0,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)c(F)c1,1700.0,0
[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc(C#N)cc3)C2=S)cc1C(F)(F)F,469.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc4ccccc4c3)C2=S)cc1C(F)(F)F,1000.0,0
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,125.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(=O)OC)cc3)C2=S)cc1C(F)(F)F,432.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](CNC(=O)c4ccon4)CC3)ccnc12,720.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccc3)C2=S)cc1C(F)(F)F,149.0,1
N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(F)c4)CC3)ccnc12,43.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3cc(C)ccn3)C2=S)cc1C(F)(F)F,457.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccn3)C2=S)cc1C(F)(F)F,723.0,1
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccc3C(=O)O)C2=S)cc1C(F)(F)F,523.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(N)=O)cc3)C2=S)cc1C(F)(F)F,112.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(N4CCNCC4)cc3)C2=S)cc1C(F)(F)F,718.0,1
Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)cc1F,45.0,1
Cc1cc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)no1,20.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(=O)NC)cc3)C2=S)cc1C(F)(F)F,234.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,184.5,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCCCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,232.0,1
[C-]#[N+]c1ccc(N2C(=O)N(c3ccc(O)cc3)C(C)(C)C2=O)cc1C(F)(F)F,369.0,1
O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccno1,460.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(-c4ccccc4)cc3)C2=S)cc1C(F)(F)F,283.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,147.0,1
Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)no1,690.0,1
[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3cc(C)n[nH]3)C2=S)cc1C(F)(F)F,1000.0,0
[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(O)cc3)C2=S)cc1C(F)(F)F,137.0,1
N#Cc1ccc(N2C[C@@H]3[C@@H]([C@@H]4C=C[C@H]3C4)S2(=O)=O)cc1C(F)(F)F,219.0,1
COc1ccc(-c2csc(N3C(=O)c4ccc(F)cc4C3=O)n2)cc1,8170.0,0
Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1Cl,0.49,1
O=C1COc2ccc(N3CCOC[C@H]3c3ccccc3)cc2N1,10000.0,0
CCOc1nccc2c1[C@H](c1ccc(C#N)cc1OC)C(C#N)=C(C)N2,2800.0,0
C[C@@H]1N(c2ccc(C#N)c(Cl)c2)CC[C@]1(C)O,0.52,1
O=C1c2ccc(F)cc2C(=O)N1c1nc(-c2ccc(F)cc2)cs1,21510.0,0
Cc1ccc(-c2csc(N3C(=O)c4ccccc4C3=O)n2)cc1,29040.0,0
CC[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(C(F)(F)F)c1,3.6,1
Cc1c(N2CC[C@H](O)[C@@H]2C)ccc(C#N)c1Cl,0.72,1
N#Cc1ccc(N2C(=O)C3Cc4ccccc4N3C2=S)cc1C(F)(F)F,18750.0,0
Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1F,1.0,1
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C#N)=C(C)N2,2400.0,0
[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C(C)(C)/C2=N/C(=S)NCC)cc1C(F)(F)F,157.0,1
[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C(=S)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1C(F)(F)F,144.0,1
[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C)cc1C(F)(F)F,222.0,1
[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C(=S)Nc2ccccc2)cc1C(F)(F)F,176.0,1
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]32)cc1,165.0,1
CC(C)N(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]32)cc1,484.0,1
CCOC(=O)Nc1cc2c(cc1F)CC1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=S)N1C2,7390.0,0
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,129.0,1
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc2c3ccc(F)cc3c(=O)n(C)c12,300.0,1
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc2c1[nH]c(=O)c1ccccc12,20000.0,0
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc2c1[nH]c(=O)c1cc(F)ccc12,1800.0,0
COc1ccc2oc(-c3ccccc3OC)cc(=O)c2c1,6190.0,0
O=C1c2ccccc2C(=Cc2cccc(O)c2)c2ccccc21,5158.1,0
O=C1CC(c2ccccc2O)Oc2cc(O)cc(O)c21,10000.0,0
O=C1CC(c2ccccc2O)Oc2ccc(Cl)cc21,1680.0,0
CC(C)Oc1ccccc1/C=C/C(=O)c1cc(Br)ccc1O,5055.0,0
COc1ccccc1/C=C/C(=O)c1cc(Cl)ccc1O,10000.0,0
O=C1CC(c2ccccc2O)Oc2c(Br)cc(Br)cc21,3570.0,0
COc1ccccc1/C=C/C(=O)c1cc(Br)ccc1O,2935.0,0
CCCOc1ccccc1/C=C/C(=O)c1cc(Br)ccc1O,3960.0,0
COc1ccccc1/C=C/C(=O)c1cc(F)ccc1O,5010.0,0
COc1cc(/C=C/C(=O)c2cc(Cl)ccc2O)ccc1O,5950.0,0
COc1ccccc1/C=C/C(=O)c1cc(I)ccc1O,1720.0,0
CCOc1ccccc1/C=C/C(=O)c1cc(Br)ccc1O,5270.0,0
COCOc1ccccc1/C=C/C(=O)c1cc(F)ccc1O,10000.0,0
COc1ccc(O)c(C(=O)/C=C/c2ccccc2OC)c1,5500.0,0
O=C1CC(c2ccccc2O)Oc2ccc(Br)cc21,1770.0,0
O=C(/C=C/c1ccc2c(c1)OCO2)c1cc(Cl)ccc1O,4360.0,0
O=C(/C=C/c1ccccc1O)c1cc(F)ccc1O,1420.0,0
O=C1CC(c2ccccc2O)Oc2ccc(I)cc21,4260.0,0
O=C(/C=C/c1ccccc1O)c1cc(Br)ccc1O,8690.0,0
O=C(/C=C/c1ccccc1O)c1cc(I)ccc1O,1640.0,0
O=C(/C=C/c1ccccc1O)c1cc(Br)cc(Br)c1O,2870.0,0
O=C1CC(c2ccccc2O)Oc2cc(O)ccc21,10000.0,0
CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,26.0,1
CC(=O)OC[C@H](COc1ccc(C(C)(C)c2ccc(OC[C@@H](CCl)OC(C)=O)cc2)cc1)OC(C)=O,9600.0,0
C[C@](O)(CN1CCc2ccc(F)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,39.0,1
C[C@](O)(CN1CCc2c(F)cccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,59.0,1
CC(O)(CCc1ccc(N=C=S)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,10000.0,0
Oc1ccc2c(O)ncc(-c3cc(F)c(F)c(F)c3)c2c1,80000.0,0
C[C@](O)(Cn1ccc2c(-c3ccccc3)cccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,10000.0,0
Cc1cn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)c2ccc(F)cc12,157.0,1
C[C@](O)(CN1CCc2ccccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,142.0,1
C[C@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,85.0,1
C[C@](O)(Cn1ccc2ccccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,64.0,1
CC1(C)CCc2cc3c(cc2N1)NC(C#N)C=C3C(F)(F)F,9.0,1
C[C@](O)(Cn1ccc2cc(F)c(-c3ccccc3)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,203.0,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(-n4cccc4)cc3)C[C@@]21C,354.0,1
CCOC(=O)c1cn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2)c2ccccc12,972.0,1
C[C@](O)(CN1CCc2cc(Br)ccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,835.0,1
C[C@](O)(Cn1cc(-c2ccccc2)c2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,1032.0,0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C(C)C)cc3)C[C@@]21C,2246.0,0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N4CCCC4)cc3)C[C@@]21C,3146.0,0
C[C@](O)(Cn1ccc2c(F)cccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,127.0,1
C[C@](O)(Cn1ccc2cc(Br)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,918.0,1
CCC(C)(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,175.0,1
C[C@](O)(Cn1ccc2cc(F)c(-c3ccccc3)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,215.0,1
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)c4c(C)nc5[nH]c6ccccc6c5c4C[C@@H]32)C1,315.0,1
CC1(C)NC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O,4400.0,0
CC(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5000.0,0
C[C@](O)(CN1CCc2cc(F)c(F)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,101.0,1
