smiles molregno
CCS(=O)(=O)c1ccc(OCC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2515001
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)c(F)c2)CC1 2168725
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCC4CC5CCC4C5)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2190069
CNS(=O)(=O)c1ccc(CNC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2527692
CC(C)CN(Cc1ccc(N2CCC(CS(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1 2181050
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(NCCc3ccc(C(F)(F)F)cc3)cc2)cc1 1614422
CC(=O)N1CCC2(CCN(c3ccc(CN(CC(C)C)S(=O)(=O)Cc4ccccc4)cc3)C2)C1 2152716
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(-c3cc(Cl)ccc3Cl)cc2)cc1 1960251
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c23)c(Cl)c1 2446484
CN(c1ccccc1)c1c(Cl)nc2ccc(C(O)(c3cccnc3)c3cccc(Cl)c3)cc2c1Cl 2159208
CN(C)S(=O)(=O)N1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1 2133969
Cc1nc(C)c(C(O)(c2ccc3nc(Cl)c(-c4ccccc4)c(Cl)c3c2)c2cncn2C)s1 2288095
C[C@H]1CC[C@H](c2ccccc2)S(=O)(=O)N1Cc1ccc(N2CCC(CO)(n3cnnc3)CC2)cc1F 1971880
CNC(=O)c1ccc(Cl)c(-c2ccc3c(c2)CCCN3C(=O)c2c(F)cccc2Cl)c1 1953545
O=C(NCc1ccc(C(F)(F)C(=O)O)cc1)Nc1cc(Cl)c(-c2ccccc2OC(F)(F)F)c(Cl)c1 2515557
CC(C)CN(Cc1ccc(N2CCCOCC2)cc1)S(=O)(=O)Cc1ccccc1 2148688
O=C(C1CCS(=O)(=O)CC1)N1CC[C@](c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c2)(S(=O)(=O)c2ccc(F)cc2)C1 2127339
O=C(Cc1ccncc1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2171283
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)O)o3)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F 2479284
C[C@H](OC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F)c1ccccc1 2149804
CC1(N)CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2152251
CCn1c2ccccc2c2cc(NC(=O)CCCC(=O)Nc3ccc(C#N)cc3)ccc21 2301141
CCn1c2ccccc2c2cc(NC(=O)CC(C)CC(=O)Nc3ccc(C#N)c(C(F)(F)F)c3)ccc21 2297288
CCS(=O)(=O)c1ccc(C(NS(C)(=O)=O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1 2453561
O=C(OCc1ccccc1)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2165218
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccccc3)C2)CC1 2167291
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)c(C)c2)CC1 2130658
CC(C)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1 2103925
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(C)(=O)=O)nc3)c(=O)n([C@@H](C)C3CC3)c2n1 2504195
CS(=O)(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2126487
CC(C)Cc1cn(-c2c(C#N)cccc2C#N)c(-c2cnco2)n1 2452507
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C)(C)C(=O)N3CCC3)cc2)cc1 2321511
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)(F)CC2)c(C(F)(F)F)c1F)C(F)(F)F 2483903
COc1ccc(C(CC(=O)N2CC(C)CC(C)C2)c2c(O)cc(OC)cc2OC)cc1 1511169
CC(C)CN(Cc1ccc(NC2CCCOC2)cc1)S(=O)(=O)Cc1ccccc1 2159099
CNC(=O)C(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2149053
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4ccc(F)cc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2150140
O=C(O)C12C3C4C1C1C2C3C41C(=O)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2144130
CC(=O)N1CCC(C#N)(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2160257
NC(=O)CN1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2129696
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(Oc3ccccc3)s2)cc1 1958133
CCN1C(=O)C(C)Oc2cc(NC(=O)CC(C)CC(=O)Nc3ccc(C#N)c(Cl)c3)ccc21 2298475
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC2)c(Cl)c1Cl)C(F)(F)F 2485143
Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C34CCC(C(=O)O)(CC3)CC4)C2)cc1F 2148474
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cc(Cl)cc3Cl)c3ccccc32)cc1 2369475
O=C(O)C1CCCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2115116
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)CCc3ccccc3)c(F)c2)CC1 1947588
CCc1ccccc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl 2515603
O=C(N1CCC(CO)CC1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2150484
O=C([C@H]1CC[C@H](c2nnn[nH]2)CC1)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2187369
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C4CCOCC4)c3)C2)CC1 2129281
O=C(O)[C@H]1CC[C@H](C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C4CCCC4)c3)C2)CC1 2148695
O=C(N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(C(O)CO)CCS(=O)(=O)CC1 2185079
O=C(O)c1ccc(-n2cc(C(=O)c3c(F)cccc3Cl)c3ccccc32)cc1 2382640
CN(C)c1c(-c2ccccc2)c(Cl)nc2ccc(C(O)(c3ccncc3)c3cncn3C)cc12 2240350
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(-c3ccccc3)c(Cl)c2c1 2203848
CCc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1 2109547
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(Oc3ccccc3)c(C#N)c2c1 2149796
CCN(CC)c1nc2ccc(C(O)(c3ccc(OC)nc3)c3cncn3C)cc2c(C(F)(F)F)c1Oc1ccc(Cl)cc1 2159372
COc1nc2ccc(C(C)(O)c3cnnn3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1 2107599
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2F)CC1 2164704
Cc1ccc(S(=O)(=O)N2CCCc3ccc(NC(=O)c4c(F)cccc4F)cc32)cc1 1963636
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C(F)(F)F)c(-c3ccccc3)c(C(F)(F)F)c2c1 2213479
CC(C)CN(Cc1ccc(N2CCC(CO)CC2)cc1)S(=O)(=O)Cc1ccccc1 2150308
O=C(N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(O)CCOCC1 2166562
O=C(N1CCC(O)C(O)C1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2164286
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2153978
C[C@H]1C(=O)C(C#N)=C[C@@]2(C)c3nc(N4CCOCC4)nc(-c4ccccc4F)c3CC[C@H]12 2476558
CCS(=O)(=O)c1ccc(CNC(=O)c2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2518948
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2150281
O=C(Nc1ccccc1)N1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2155145
CC1(NS(C)(=O)=O)CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2109100
O=C(N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(CO)CCOCC1 2195053
O=C(C1CCCC1)N1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2192866
CCOc1ncccc1-c1csc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)c1 2273388
CC(c1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1)C(F)(F)F 2173440
CC(=O)NC1(C)CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2100273
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(C)(O)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2184503
CC(C)CN(c1ccccc1Cl)S(=O)(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1 2189795
CC(CO)(CO)C(=O)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2124244
CC(C)(F)Cc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1 2112656
CC(C)(C)NC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccccc2)C1 2177501
CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)(F)CC2)c(-c2ccc(S(=O)(=O)NC3(C)CC3)c(Cl)c2Cl)s1 2480550
CC(C)CN(Cc1ccc(N2CCC(C(N)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1 1782470
COc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)c1 2111052
CS(=O)(=O)C1CC(C(=O)N2CC[C@@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2249691
COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCN(C(C)=O)CC3)cc2F)C2CCC2)cc1 1947607
CC(C)CN(Cc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1 1782371
COc1nc2ccc(C(O)(c3cnc(C)n3C)c3cnc(C)n3C)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1 2445787
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCCC(C)(C)C(N)=O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F 2486067
CC(C)OC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2157175
O=S(=O)(c1ccccc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCNC1 2099765
CC(=O)N1CCN(c2ccc(CN(C3CC3)S(=O)(=O)Cc3ccccc3)cc2)CC1 1782480
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C(F)(F)F)c(-c3ccccc3)c(Cl)c2c1 2241843
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2176434
CC(=O)N1CCC(Oc2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 2139176
N#Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)N3CCC(C(=O)O)CC3)C2)cc1 2185400
CC(C)CN(Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1 1748696
CC(C)CN(Cc1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1 2113404
CC(=O)N1CC[C@@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2245828
Cc1ccc(S(=O)(=O)[C@@]2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1 2195138
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4ccccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2128468
N#CCC(=O)N1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2134368
CS(=O)(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2169081
O=C(Nc1ccsc1)c1cc([N+](=O)[O-])ccc1Cl 2488562
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1CN1CCC(n2cccn2)CC1 2426338
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(N)(=O)=O)cn3)c(=O)n([C@@H](C)C3CC3)c2n1 2534725
O=C(NCc1ccc(C(F)C(=O)O)cc1)Nc1cc(Cl)c(-c2ccccc2OC(F)(F)F)c(Cl)c1 2526455
CC(C)CN(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(C(N)=O)cc2)cc1 2110175
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(Cl)c1 2369221
CC(=O)N1CCN(c2nc(-c3ccccc3F)c3c(n2)[C@]2(C)C=C(C#N)C(=O)[C@H](C)[C@H]2CC3)CC1 2473154
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C)cc3)c(F)c2)CC1 2101209
CC(C)(C)NC(=O)N1CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2163860
CC(C)CN([C@H](C)c1ccc(N2CCN(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1 2253260
CCOC(=O)C(C)N(C(=O)c1cccs1)c1c(C)cccc1Cl 2342237
CCNC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccccc2)C1 2117344
CNC(=O)C1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCS(=O)(=O)CC1 2140265
CC(C)(C)OC(=O)CN1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2153807
COC(=O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2125783
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3cnc(S(C)(=O)=O)cn3)c(=O)n([C@@H](C)C3CC3)c2n1 2526105
OC(c1ccccc1)(c1cccnc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1 2283780
CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)s1)S(=O)(=O)Cc1ccccc1 1748677
Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)C4CCC(F)(F)C4)[C@@H](C)C3)c2C)cn1 2363856
O=C(Cc1cccnc1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2144242
CN(C)CC1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCS(=O)(=O)CC1 2132019
CC(=O)N1CCN(c2ccc(CN(C3(C)CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1 2101065
CC(C)CN(Cc1ccc(N2CC3COC[C@@H]3C2)cc1)S(=O)(=O)Cc1ccccc1 2134828
Cn1cc(C2CCN(C(=O)C3CCCC3)CC2)c2cc(NC(=O)c3cc(C#N)ccn3)ccc21 2327163
O=C(Nc1ccccc1O)c1cc([N+](=O)[O-])ccc1Cl 379964
O=C(Cc1ccnnc1)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)c(F)c2)(S(=O)(=O)c2ccc(F)cc2)C1 2172360
CC(C)CN(c1ccccc1Cl)S(=O)(=O)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1 2141667
CCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1 1782481
O=C(O)CC1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2181344
O=C(C1CCS(=O)(=O)C1)N1CC[C@@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2248182
CC(=O)NC1(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCN(C(C)=O)CC1 2134106
O=C(O)c1ccc(CC(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)cc1 2195109
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCC4CCCCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2119054
O=C(N[C@H]1CC[C@H](C(=O)O)CC1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2169856
CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)N(C)c1ccc(OC2CCN(S(C)(=O)=O)CC2)cc1 1990474
CCNC(=O)C1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCS(=O)(=O)CC1 2155667
CC1(O)CCN(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2179373
CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCc4ccccc4OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2170367
CC[C@]1(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C)c3)C2)CC[C@H](C(=O)O)CC1 2139001
Cc1cccc(Cl)c1Oc1nn(-c2ccc(C(=O)O)cc2)c2ccc(C(=O)N(C)C)cc12 2121575
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC[C@H]2C)c(Cl)c1Cl)C(F)(F)F 2470170
CC(=O)N1CCN(c2ccc([C@@H](C)N(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 2249304
O=CN1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2118687
COc1ccc(C(C(=O)Nc2ccc3c(c2)CCC3(C)C)N(C)C(=O)c2ccc(=O)[nH]c2)cc1 2283861
O=C(c1ccncc1)N1CC[C@](c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2108314
O=C(O[C@H]1CO[C@H]2OCC[C@@H]12)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1 2176339
CC(C)CN(Cc1ccc(N(C)C2CCN(S(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1 2161197
CC(C)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc(Oc2ccc(S(C)(=O)=O)cc2)cc1 2152645
C[C@@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F 2479626
CC(=O)NS(=O)(=O)c1ccc(CNC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1 2530120
CCCn1c2ccccc2c2cc(C(=O)NCc3ccc(S(=O)(=O)CC)cc3)ccc21 2290949
O=C(N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(F)CCS(=O)(=O)CC1 2104982
CC(C)CN(Cc1ccc(N2CCC(S(=O)(=O)N(C)C)CC2)cc1)S(=O)(=O)Cc1ccccc1 2132514
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3Oc3ccc(C#N)cc3)cs2)cc1 2277294
CC(C)CN(Cc1ccc(N2CCC(C#N)C2)cc1)S(=O)(=O)Cc1ccccc1 2109401
CC(C)CN(Cc1ccc(N2CCN(C(=O)CO)CC2)cc1)S(=O)(=O)Cc1ccccc1 2170012
CC(=O)N1CCC(Nc2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1 2132736
CS(=O)(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2163122
CC(C)CN(Cc1ccc(N2CCN(C3COC3)CC2)cc1)S(=O)(=O)Cc1ccccc1 2144220
O=C(O)c1ccc(-n2nc(Oc3c(Cl)cccc3Cl)c3ccccc32)cc1 2177536
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C)(C)C(=O)Nc3ccccc3C)cc2)cc1 2324624
CC(C)(C)OC(=O)N1CC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2120940
Cn1cncc1C(O)(c1cccnc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1 2292539
COC1(C(=O)N2CC[C@@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCC(CO)CC1 2246989
CN1CCN(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2173223
CC(=O)N1CCC(C)(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2104218
O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)c(C4CC4)c3)C2)CC1 2172849
O=C(O)C1CCCC(C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1 2180659
COC(c1ccc([C@]2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)[C@H]3CC[C@H](C(=O)O)CC3)C2)cc1F)(C(F)(F)F)C(F)(F)F 2127624
O=C(O)[C@H]1CC[C@@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1 2143693
