SMILES,target_0,target_1,target_2
CCC(C1=NC2=C(C=CC(=C2)Cl)C(=O)N1CC)N(CC)C(=O)C3=CC4=CC=CC=C4C=C3,1232.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C)NC3CCCCC3,888.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=C(C=C(C=C3)Cl)C)N(CCC4=CC=CC=C4)C(=O)C5=CC(=CC=C5)OC,232.1,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC(=C(C=C3)F)Cl)N(CCC4=CC=CC=C4)C(=O)COC5=CC=C(C=C5)Cl,0.8490000000000001,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC(=C(C=C3)F)Cl)N(CCC4=CC=CC=C4)C(=O)COC5=CC=CC=C5,492.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC(=CC=C3)Cl)N(CCC(C)C)C(=O)COCC4=CC=CC=C4,1143.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC(=CC=C3)Cl)N(CCC4=CC=CC=C4)C(=O)C5=CC=C(C=C5)F,69.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)Br)N(CCC4=CC=CC=C4)C(=O)C5=CC(=CC=C5)C(F)(F)F,545.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)Cl)N(CC4=CC=CC=C4)C(=O)NC5=C(C=CC=C5C(C)C)C(C)C,26.73,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)F)N(CCC4=CC=CC=C4)C(=O)CCC5=CC=CC=C5,1545.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)F)N(CCC4=CC=CC=C4)C(=O)COC5=CC=CC=C5,1145.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC(=C3)C)N(CC4=CC=CC=C4)C(=O)NC5=C(C=CC=C5C(C)C)C(C)C,486.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC(=C3)C)N(CCC4=CC=CC=C4)C(=O)NC5=C(C=CC=C5C(C)C)C(C)C,1103.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)C5=CC(=CC=C5)C(F)(F)F,117.7,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)C5=CC(=CC=C5)OC,31.12,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)C5=CC=C(C=C5)C,174.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)C5=CC=C(C=C5)F,179.7,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)CCC5=CC=CC=C5,0.5720000000000001,,
CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3OC)N(CCC4=CC=CC=C4)C(=O)NC5=CC=CC=C5OC,366.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1CC)N3CCN(CC3)C(=O)NC4=CC=CC=C4C(F)(F)F,1250.0,,
CCC(C1=NC2=CC=CC=C2C(=O)N1CCOC)N3CCNCC3,469.0,,
CCC(CC)C(=O)N1CCOC2=C(C1)C=C(C=C2OCC3=CC=CC=N3)C4=CSC5=CC=CC=C54,1011.0,,
CCC(CC)C(=O)NC1=C2CS(=O)CC2=NN1C3=CC(=CC=C3)Cl,1300.0,,
CCC(CC)CN1CCC(CC1)(C2=CC3=C(C=C2)OC(=C3)C(=O)NC4=CC(=C(C=C4)OC)OC)O,360.0,,
CCC(CC)CN1CCC(CC1)(C2=CC3=C(C=C2)OC(=C3)C(=O)NC4=CC5=C(C=C4)OCO5)O,268.0,,
CCC(CC)CN1CCC(CC1)(C2=CC3=C(C=C2)OC(=C3)C(=O)NC4=CC=C(C=C4)OC)O,617.0,,
CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,108.1,,
CCC(CN(C1=CC=CC=C1)C2=CC=CC=C2)O,1021.0,,
CCC(CO)NC1=NC=CN=C1C2=CC=CC=C2OC3=CC=CC=C3,3560.0,,
CCC(CO)NCC(CN1C2=C(C=C(C=C2)Br)C3=C1C=CC(=C3)Br)O,125.5,,
CCC(CO)NCC(CN1C2=C(C=C(C=C2)Cl)C3=C1C=CC(=C3)Cl)O,40.6,,
CCC(COC)NC(=O)C1=CN(C=C(C1=O)C(=O)NC(C)(C)C)C2CCCCC2,1985.0,,
CCC1(CC(CCO1)(CCNCC2=CC=CC=C2O)C3=CC=C(C=C3)OC)C.Cl,76.5,,
CCC1(CC(CCO1)(CCNCC2=CC=CC=C2O)C3=CC=CC=C3OC)C,96.1,,
CCC1(CC(OC1=O)(C)C(=O)C[N+]2=CC=CC(=C2)Br)C(=O)OCC.[Br-],628.0,,
CCC12C3C(C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C(C1=O)(C(=C2C5=CC=CC=C5)C6=CC=CC=C6)CC,401.0,,
CCC1=C(C(=N)C2=CC=CC=C2N1C)C.I,534.0,,
CCC1=C(C(=NC(=C1C#N)SCC(=O)C2=C(C=C(C=C2)C)C)N)C#N,196.1,,
CCC1=C(C(=NC(=N1)C2=CC=CC=C2)C(=O)N3CCC(CC3)C)C(=O)OCC,12.96,,
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,14.56,,
CCC1=C(C(=NC(=N1)N)N)C2=CC=CC=C2,1250.0,,
CCC1=C(C(=NC2=C1C(=C(S2)C(=O)C3=CC=C(C=C3)Br)N)N)C#N,12500.0,,
CCC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=C(C=C(C=C3)Cl)Cl)C(=O)OCC,45.9,,
CCC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)Br)C(=O)OCC,44.1,,
CCC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CC=C3F)C(=O)OCC,151.4,,
CCC1=C(C(C2=C(N1)CCCC2=O)C3=CC(=C(C=C3)OC)Br)C(=O)OCC,387.0,,
CCC1=C(C(C2=C(N1)CCCC2=O)C3=CC=C(C=C3)N(C)C)C(=O)OCC,1911.0,,
CCC1=C(C=NN1C2=NC(=CS2)C3=CC=C(C=C3)Br)C(=O)N4CCN(C(C4)C)C(=O)CCl,481.0,,
CCC1=C(N2C(=CC(=N2)C3=CC(=CC(=C3)OC)OC)N=C1C)NCCCN4C=CN=C4,185.4,,
CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NC4=CC(=C(C=C4)C)Cl,233.3,,
CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NCC4=CC=CC=C4,237.8,,
CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NCC4=CC=CO4,333.0,,
CCC1=C(N=C(NC1=O)SCC(=O)NC2=CC(=C(C=C2)C)NC(=O)CC)C,1.614,,
CCC1=C(N=C(NC1=O)SCC(=O)NNC(=O)C)C,1031.0,,
CCC1=C(NC(=O)N1C2=CC=C(C=C2)OC(F)(F)F)C(C)S(=O)(=O)C3=CC=C(C=C3)C,16.22,,
CCC1=C(SC(=C1C(=O)OCC)NC(=O)C2=CN=CC=C2)C,714.0,,
CCC1=C2C(=CC=C1)C(=CN2CC(=O)NC3=CC=C(C=C3)OC)C#N,126.5,,
CCC1=C2C(=CC=C1)C(=O)C(=CN2)C(=O)OCC,2650.0,,
CCC1=C2C(C(=C(OC2=NN1)N)C#N)CC3=CC=CC=C3,393.0,,
CCC1=CC(=C(C=C1)O)C2=NNC(=C2)C(=O)NC3=CN=CC=C3,910.0,,
CCC1=CC(=C(C=C1OC)O)C2=NOC(=C2C3=CC=C(O3)C(=O)OCC)C,433.0,,
CCC1=CC(=C(S1)NC(=S)NC(C)C2=CC=NC=C2)C(=O)OC,5160.0,,
CCC1=CC(=CC=C1)NC(=O)CCCN2C3=CC=CC=C3N4C=CC=C4C2=O,826.0,,
CCC1=CC(=CC=C1)NC(=O)N2CCN(CC2C)C(=O)C3=NC(=NC(=C3C(=O)OC(C)C)C)C4=CC=CC=C4,14.15,,
CCC1=CC(=CC=C1)NC(=S)N2CCCC2C3=CC=CC=C3C(F)(F)F,169.6,,
CCC1=CC(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)C(=O)N3,1448.0,,
CCC1=CC(=O)N(C(=N1)SC(C)C(=O)NC2=CC=C(C=C2)F)C,729.0,,
CCC1=CC(=O)N(C(=N1)SC(CC)C(=O)NC2=CC=C(C=C2)F)C,383.0,,
CCC1=CC2=C(C=C1)N(C3=C2N=NC(=N3)SCC(=O)NCCOC)C,838.0,,
CCC1=CC2=C(C=C1)N=C(NN=C2C3=CC=NC=C3)C4=CC=NC=C4,1296.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CC3=CC=C(C=C3)OC)C(=S)NCCCN(CC)CC,554.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCCN(CC)CC)C(=S)NCCCN(C)C,664.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCN(C)C)C(=S)NCCCN(C)C,1461.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCN(CC)CC)C(=S)NCCCN(C)C,1533.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCN(CC)CC)C(=S)NCCCN(CC)CC,1387.0,,
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCO)C(=S)NC3=CC=CC=C3CC,1913.0,,
CCC1=CC2=C(C=C1)NC(=O)C23NN=C(S3)C4=CC=C(C=C4)C,2101.0,,
CCC1=CC2=C(C=C1)NC=C(C2=O)C(=O)OCC,525.0,,
CCC1=CC2=C(C=C1)NC=C(C2=O)C(=O)OCCOC,1622.0,,
CCC1=CC2=C(C=C1C3=CSC(=N3)N=C(N)N)C(CCC2(C)C)(C)C,961.0,,
CCC1=CC2=C(C=C1O)OC(=C(C2=O)C3=CC4=C(C=C3)OCO4)C(=O)OCC,1250.0,,
CCC1=CC2=C(N=CN=C2S1)NC3=CC=NC=C3.Cl,2940.0,,
CCC1=CC2=C(N=CN=C2S1)NCCN3CCCCC3.Cl.Cl,466.0,,
CCC1=CC2=C(S1)N=CN=C2SC3=NN=C(S3)N,540.0,,
CCC1=CC2=C3C(=C1)C4(C(=C(OC5=C4C(=O)OC(=C5)C)N)C#N)C(=O)N3C(CC2C)(C)C,227.7,,
CCC1=CC=C(C=C1)C(=NNC2=NC(=CC(=O)N2)C3=CC=CC=C3)C,1459.0,,
CCC1=CC=C(C=C1)C(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)C,333.0,,
CCC1=CC=C(C=C1)C(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)OC,857.0,,
CCC1=CC=C(C=C1)C(=O)N(C)CCCNC2=C3C=CC(=CC3=NC=C2)Cl,250.4,,
CCC1=CC=C(C=C1)C(=O)N(CC(=O)NC2=CC(=NN2C3=CC(=C(C=C3)Cl)Cl)C(C)(C)C)C(C)C.C(=O)(C(F)(F)F)O,3860.0,,
CCC1=CC=C(C=C1)C(=O)N(CCC2=CC=CC=C2)C(CC)C3=NC4=CC=CC=C4C(=O)N3C5=CC=CC=C5OC,1.501,,
CCC1=CC=C(C=C1)C(=O)N2CCCN3C=CC=C3C2C4=CC=C(C=C4)C(C)(C)C,1161.0,,
CCC1=CC=C(C=C1)C(=O)OC2=CC=CC=C2C3=C(N4C=CC(=CC4=N3)C)NC(C)(C)CC(C)(C)C,9.29,,
CCC1=CC=C(C=C1)C(=O)OC2=CC=CC=C2C3=C(N4C=CC=CC4=N3)NC(C)(C)CC(C)(C)C,258.7,,
CCC1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=NC=CC(=C4)C,162.9,,
CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC(C)(C)C#C,1971.0,,
CCC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=C(C=C4)C)C)C(=O)NC5=CC=CC=C5,554.0,,
CCC1=CC=C(C=C1)C=NNC(=O)COC2=CC3=C(C=C2)OCO3,975.0,,
CCC1=CC=C(C=C1)CN2CCC(CC2)(C3=CC4=C(C=C3)OC(=C4)C(=O)NC5=CC6=C(C=C5)OCO6)O,460.0,,
CCC1=CC=C(C=C1)CSC2=NC3=CC(=C(C=C3C(=N)N2CCC4=CC=CC=C4)OC)OC,7620.0,,
CCC1=CC=C(C=C1)N(C(C2=CC(=C(C=C2)OC)OC)C(=O)NCC3=CC=CC=C3)C(=O)CCN4CCC5=CC=CC=C54,4450.0,,
CCC1=CC=C(C=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)OCC)N,823.0,,
CCC1=CC=C(C=C1)N2C(=C(N=N2)C(=O)NC3=CC=CC=C3Cl)C,77.5,,
CCC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2C(CC)N(CCC(C)C)C(=O)NC4=CC(=C(C=C4)Cl)Cl,830.0,,
CCC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2C(CC)N(CCC4=CC(=C(C=C4)OC)OC)C(=O)C(CC)C5=CC=CC=C5,867.0,,
CCC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2C(CC)N(CCC4=CC=CC=C4)C(=O)C5=CC(=CC(=C5)OC)OC,291.5,,
CCC1=CC=C(C=C1)NC(=O)C2=C(C3=C(C4=C(CCCC4)N=C3S2)C5=CC=CO5)N,1072.0,,
CCC1=CC=C(C=C1)NC(=O)C2=C(C3=C(S2)N=C(C(=C3C4=CC(=C(C=C4)OC)OC)C#N)N)N,3990.0,,
CCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)N3CCN(CC3)C,584.0,,
CCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NC3CCCC(C3C)C,215.6,,
CCC1=CC=C(C=C1)NC(=O)C2C(N(C(=O)C3=CC=CC=C23)CC(C)C)C4=CC=CS4,607.0,,
CCC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=CS2,1110.0,,
CCC1=CC=C(C=C1)NC(=O)CSC2=C(C(=CC(=N2)C)C)C#N,694.0,,
CCC1=CC=C(C=C1)NC2=CC(=NC3=NC(=NN23)C)C,768.0,,
CCC1=CC=CC=C1N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)NC3=CC=CC=N3,1268.0,,
CCC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N=C2C(C)N(C)C(=O)/C=C/C4=CC=C(C=C4)[N+](=O)[O-],173.9,,
CCC1=CC=CC=C1N2C(=O)CN(C2=S)CC3=CC=CC=C3,6000.0,,
CCC1=CC=CC=C1N=C2C(C(=O)C3=C2C(=CC=C3)[N+](=O)[O-])C(=O)C,15.41,,
CCC1=CC=CC=C1N=C2N(C(=O)/C(=C/C3=C(C=CC(=C3)Br)OCC)/S2)C4=CC=CC=C4CC,1250.0,4860.0,
CCC1=CC=CC=C1NC(=O)C,5410.0,,
CCC1=CC=CC=C1NC(=O)C2C(N(C(=O)C3=CC=CC=C23)CC(C)C)C4=CC=CS4,270.1,,
CCC1=C[N+](=C(S1)N)CC(=O)OCC.[Br-],1250.0,,
CCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=NC=C3)C(=O)N1CC4=CC(=CC=C4)OC,427.0,,
CCC1=NN(C(=C1)C(=O)N2CCC[C@H]3[C@@H]2CCN(C3)C(=O)C4=CC=C(C=C4)F)C,4670.0,,
CCC1=NN(C2=C1C3=CC(=C(C=C3C(=N2)C4=C(C=CC(=C4)Br)O)OC)OC)C5=CC=CC=C5,192.0,,
CCC1=NN2C(=CC(=NC2=N1)C)NC3=CC(=C(C=C3)C)F,140.5,,
CCC1=NN2C(=CC(=NC2=N1)C)NC3=CC(=C(C=C3)F)Cl,547.0,,
CCC1=NN2C(=CC(=NC2=N1)C)NC3=CC4=C(C=C3)OCCO4,219.1,,
CCC1=NN2C(=CC(=NC2=N1)C)NC3=CC=C(C=C3)I,3.003,,
CCC1=NN2C(=CC(=NC2=N1)C)NCCC3=CC=CC(=C3)C,453.0,,
CCC1=NN2C(=N)/C(=C/C3=CC(=C(C=C3)OCCOC4=CC=C(C=C4)Br)OC)/C(=O)N=C2S1,675.0,,
CCC1=NN2C(=N)/C(=C/C3=CN(C4=CC=CC=C43)CCOC5=CC=CC(=C5)C)/C(=O)N=C2S1,572.0,,
CCC1=NN2C(=N)/C(=C/C3=CN(C4=CC=CC=C43)CCOC5=CC=CC=C5C(C)CC)/C(=O)N=C2S1,865.0,,
CCC1=NN=C2N1N(C(=C(S2)C(=O)C)C3=CC(=C(C=C3)Cl)Cl)C(=O)C,835.0,,
CCC1=NN=C2N1N=C(S2)C3=CC=C(C=C3)NC(=O)C4=CC=C(O4)Br,833.0,,
CCC1=NOC(=C1C(=O)NCCN2CC(OC3=CC=CC=C3C2)C4=CSC=C4)C,615.0,,
CCC1=[N+](C(=C(C2=CC(=C(C=C21)OC)OC)C(=O)OCC)C)C3=CC=C(C=C3)C,683.0,,
CCC1=[N+](C2=CC=CC3=C2C(=CC=C3)N1C)C.[I-],739.0,,
CCC1=[N+](C2=CC=CC=C2N1CC(=O)C3=CC=C(C=C3)Br)C,1102.0,,
CCC1=[N+](C2=CC=CC=C2N1CC(=O)OC3CC(CCC3C(C)C)C)C,203.2,,
CCC1=[N+](C=CN2C1=CC=C2C)CC.[I-],749.0,,
CCC1=[N+](CCN2C1=CC=C2C)CC(=O)C3=CC=C(C=C3)OCC.[Br-],2189.0,,
CCC1CC2CCC(O2)C(C(=O)OC(CC3CCC(O3)C(C(=O)OC(CC4CCC(O4)C(C(=O)OC(CC5CCC(O5)C(C(=O)O1)C)C)C)CC)C)C)C,228.1,,
CCC1CCCCN1C(=O)C2=NOC(=C2)C3=CC=CC=C3OC,340.0,,
CCC1CCCCN1C(=O)C2CC(=O)N(C2C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,394.0,,
CCC1CCCCN1CCCNC(=O)C2=CN(C(=O)C3=CC(=C(C=C32)OC)OC)CC,505.0,,
CCC1CCCCN1S(=O)(=O)C2=CC(=CC3=C2N(CC3)C(=O)C4CC4)Br,448.0,,
CCC1CCCCN1S(=O)(=O)C2=CC(=CC3=C2N(CC3)C(=O)CC)Br,5700.0,,
CCC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,627.0,,
CCC1CN2CCC1CC2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,25.71,,
CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl,36.0,,
CCC1[C@H]([C@@H](CC(=CC=C[C@@H]([C@H](OC(=O)C(=CC(=C[C@H]([C@@H]1O)C)C)OC)C(C)C([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C=CC)C)O[C@H]3C[C@H]([C@@H]([C@H](O3)C)OC(=O)N)O)O)O)OC)C)C)O,1250.0,,
CCCC(=O)N(CCCC(C)NC1=C2C(=CC(=C1)OC)C=CC=N2)CC3=CC=C(C=C3)F,71.4,,
CCCC(=O)N(CCN1CCN(CC1)C(=O)NC2=CC=CC(=C2)C)C/C=C/C3=CC=CC=C3OC,148.3,,
CCCC(=O)N1C2=C(C=C(C=C2)OC)C3=C(C1(C)C)SSC3=S,867.0,,
CCCC(=O)N1CCN(CC1)C2=C(C3=C(COC(C3)(C)C)C(=N2)CC4=CC=CC=C4)C#N,363.0,,
CCCC(=O)N1CCN(CC1C)C(=O)C2=NC(=NC(=C2C(=O)OC)C(C)C)C3=CC=CC=C3,475.0,,
CCCC(=O)NC(C(C)C)C(=O)N1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,10.9,,
CCCC(=O)NC(C1=CC(=CC=C1)[N+](=O)[O-])C2=C(C3=C(C=CC=N3)C=C2)O,124.9,,
CCCC(=O)NC(C1=CC=C(C=C1)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,170.5,,
CCCC(=O)OC1=CC=CC=C1C2=C(N3C=CC(=CC3=N2)C)NC(C)(C)CC(C)(C)C,1891.0,,
CCCC(=O)OC1=CC=CC=C1C2=C(N3C=CC=CC3=N2)NC(C)(C)CC(C)(C)C,44.0,,
CCCC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=CC=NC4=CC=CC=C34,286.2,,
CCCC(=O)O[C@@]1([C@@H](C[C@H]2[C@@]1(CC(=O)[C@@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,6080.0,,
CCCC(=O)O[C@@]1([C@H](CC2[C@@]1(CC(=O)[C@]3(C2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,283.4,,
CCCC(C(=NNC1=CC=CC=C1[N+](=O)[O-])C)C(=O)OCC,1672.0,,
CCCC(C(=O)NC(C)(C)C)N1[C@H](C(=O)NC2=C(C1=O)C=C(C=C2)NC(=O)C)C3=CC=CC=C3,790.0,,
CCCC(C(=O)NCCC(C)C)N(C1=CC=C(C=C1)C(C)C)C(=O)C2=C(C(=NS2)C(=O)N)N,12500.0,,
CCCC(C)C(C(=O)NC1=C(C=CC=C1C)C)N2[C@H](C(=O)NC3=C(C2=O)C=C(C=C3)NC(=O)C)CCC(=O)O,163.4,,
CCCC(C)C(C(=O)NCC1=CC=CC=C1)N2[C@H](C(=O)NC3=C(C2=O)C=C(C=C3)NC(=O)C)C4=CC=CC=C4,7.12,,
CCCC(C1=NN=NN1C2CCCCC2)N3CCN(CC3)C(=O)C4=CC=CO4.Cl,616.0,,
CCCC(CCC)C(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CCCl)C=C1,2577.0,,
CCCC1(NC(=S)N(N1)C2=CC(=C(C=C2)C)C)CCC,576.0,,
CCCC1=C(C(=N)C2=CC=CC=C2N1C)CC,1136.0,,
CCCC1=C(C(=NC(=N1)C2=CC=CC=C2)C(=O)N3CCN(C(C3)C)C(=O)CCC)C(=O)OCC,774.0,,
CCCC1=C(C2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)O)C(=O)OCC,339.0,,
CCCC1=C(NC2=C(C1=O)C=C(C=C2)Br)C,1337.0,,
CCCC1=C(NC2=C(C1=O)C=C(C=C2)C)C,2955.0,,
CCCC1=C(NC2=CC=CC=C2C1=O)C,429.0,,
CCCC1=CC(=C(C=C1OC)O)C2=C(C(=NO2)C)C3=CC=C(O3)C(=O)OCC,346.0,,
CCCC1=CC(=C2C3=C(CN(CC3)C)C(=O)OC2=C1)O,293.9,,
CCCC1=CC2=C(C=C1OC(C)C(=O)OCC)OC=C(C2=O)C3=CC4=CC=CC=C4O3,1250.0,,
CCCC1=CC2=C(C=C1OC(C)C)OC(=C(C2=O)C3=CC4=C(C=C3)OCO4)CC,12500.0,,
CCCC1=CC=C(C=C1)C(=O)NC(=O)C2=CC=CC=C2O,325.0,,
CCCC1=CC=C(C=C1)OCC2=NC(=NO2)C3=CC=C(C=C3)NC(=O)C4=CC=CS4,12500.0,,
CCCC1=CC=C(C=C1)OCCNC(=O)CCNC(=O)NC2=CC(=CC=C2)Cl,999.0,,
CCCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3F)C(=O)N1CC4=CC=C(C=C4)C5=CC=CC=C5,217.3,,
CCCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CO3)C(=O)N1CC4=CC=C(C=C4)C5=CC=CC=C5,422.0,,
CCCC1=NC2=C(C=C(C=C2)NC(=O)NCC)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4,6320.0,,
CCCC1=NN(C(=O)C1)C2=NC3=CC=CC=C3S2,644.0,,
CCCC1=[N+](C=CN2C1=CC=C2C)CC(=O)C3=CC=C(C=C3)OC,1231.0,,
CCCC1=[N+](CCN2C1=CC=C2C)CC(=O)C3=CC=C(C=C3)C,618.0,,
CCCCC(=O)N(C)CCCNC1=C2C=CC(=CC2=NC=C1)Cl,154.3,,
CCCCC(=O)N(CCCC(C)NC1=C2C(=CC(=C1)OC)C=CC=N2)CC3=CC=CC=C3OC,35.0,,
CCCCC(=O)N(CCN1CCN(CC1)C(=O)NC23CC4CC(C2)CC(C4)C3)C/C=C/C5=CC=CC=C5OC,313.1,,
CCCCC(=O)NC(C1=CC(=CC=C1)[N+](=O)[O-])C2=C(C3=C(C=CC=N3)C=C2)O,267.0,,
CCCCC(=O)NC(C1=CC=CC=C1)C2=C(C3=C(C=CC=N3)C=C2)O,239.3,,
CCCCC(=O)NC1=CC=CC=C1C2=NN(N=N2)CC(=O)NC3=CC4=C(C=C3)OCCO4,1666.0,,
CCCCC(=O)OC1=CC=CC=C1C2=C(N3C=CC(=CC3=N2)C)NC(C)(C)CC(C)(C)C,57.0,,
CCCCC(=O)OC1=CC=CC=C1C2=C(N3C=CC=CC3=N2)NC(C)(C)CC(C)(C)C,7.1,,
CCCCC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=CC=NC4=CC=CC=C34,452.0,,
CCCCC(CC)C(=O)N(C)CCCNC1=C2C=CC(=CC2=NC=C1)Cl,233.3,,
CCCCC(CC)C(=O)N(CCCC(C)NC1=C2C(=CC(=C1)OC)C=CC=N2)CC3=CC(=C(C=C3)OC)OC,328.0,,
CCCCC(CC)C(=O)N1CCN(CC1)C(C)C2=NC3=C(C=C(C=C3)Cl)C(=O)N2C,1808.0,,
CCCCC(CC)C(=O)N1CCN(CC1)C(CC)C2=NC3=CC=CC=C3C(=O)N2C,293.8,,
CCCCC(CC)C(=O)NCCCCNC1=C2C=CC(=CC2=NC=C1)Cl,13.44,,
CCCCC1=C(C(=N)C2=CC=CC=C2N1C)CCC.I,422.0,,
CCCCC1=C(NC2=C(C1=O)C=C(C=C2)Br)C,532.0,,
CCCCC1=C(NC2=C(C1=O)C=CC=C2OC)C,2114.0,,
CCCCC1=CC=C(C=C1)C(=O)N(C)CCCNC2=C3C=CC(=CC3=NC=C2)Cl,41.6,,
CCCCC1=CC=C(C=C1)C(=O)N(CC(=O)NC2=CC(=NN2C3=CC=C(C=C3)Cl)C(C)(C)C)C(C)C,832.0,,
CCCCC1=CC=C(C=C1)C(=O)N(CCC2=CC(=C(C=C2)OC)OC)CCC(=O)NC3=NN=C(S3)C4=CC=C(C=C4)OC,757.0,,
CCCCC1=CC=C(C=C1)C(=O)N(CCC2=CC=CC=C2)C(CC)C3=NC4=CC=CC=C4C(=O)N3C5=CC=CC=C5OC,354.0,,
CCCCC1=CC=C(C=C1)C(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,310.8,,
CCCCC1=CC=C(C=C1)C(=O)NCCCN(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-],1213.0,,
CCCCC1=CC=C(C=C1)C(=O)OC2=CC=CC=C2C3=C(N4C=CC(=CC4=N3)C)NC(C)(C)CC(C)(C)C,106.9,,
CCCCC1=CC=C(C=C1)NC(=O)C,334.0,,
CCCCC1=CC=C(C=C1)NC2=C3C4=C(CCCC4)SC3=NC=N2,3390.0,,
CCCCC1=NC=C(N1)CN2CCC3(CC2)C(=O)N(C(=O)N3C)CCC4=CC=CC=C4,4380.0,,
